timestamp,username,source_ip,location,device,login_success,attack_type,hour,day_of_week,date,is_night_login
2026-03-04 07:03:00,guest,192.168.1.29,UK,Shared-Kiosk,1,normal,7,2,2026-03-04,0
2026-03-04 07:16:00,admin,10.0.0.29,UK,Admin-Workstation,1,normal,7,2,2026-03-04,0
2026-03-04 07:23:00,charlie,192.168.1.23,DE,MacBook,1,normal,7,2,2026-03-04,0
2026-03-04 07:25:00,bob,192.168.1.46,UK,Desktop-PC,1,normal,7,2,2026-03-04,0
2026-03-04 07:26:00,admin,10.0.0.18,UK,Admin-Workstation,1,normal,7,2,2026-03-04,0
2026-03-04 07:31:00,admin,10.0.0.19,UK,Admin-Workstation,1,normal,7,2,2026-03-04,0
2026-03-04 07:32:00,guest,192.168.1.17,UK,Shared-Kiosk,1,normal,7,2,2026-03-04,0
2026-03-04 07:39:00,alice,192.168.1.49,UK,Windows-Laptop,1,normal,7,2,2026-03-04,0
2026-03-04 07:53:00,bob,192.168.1.41,UK,Desktop-PC,1,normal,7,2,2026-03-04,0
2026-03-04 07:55:00,alice,192.168.1.35,UK,Windows-Laptop,1,normal,7,2,2026-03-04,0
2026-03-04 08:01:00,guest,192.168.1.47,UK,Shared-Kiosk,1,normal,8,2,2026-03-04,0
2026-03-04 08:06:00,guest,192.168.1.34,UK,Shared-Kiosk,1,normal,8,2,2026-03-04,0
2026-03-04 08:12:00,charlie,192.168.1.77,DE,MacBook,1,normal,8,2,2026-03-04,0
2026-03-04 08:14:00,alice,192.168.1.60,UK,Windows-Laptop,1,normal,8,2,2026-03-04,0
2026-03-04 08:15:00,guest,192.168.1.48,UK,Shared-Kiosk,1,normal,8,2,2026-03-04,0
2026-03-04 08:33:00,bob,192.168.1.44,UK,Desktop-PC,0,normal,8,2,2026-03-04,0
2026-03-04 08:35:00,bob,192.168.1.56,UK,Desktop-PC,1,normal,8,2,2026-03-04,0
2026-03-04 08:40:00,alice,192.168.1.14,UK,Windows-Laptop,1,normal,8,2,2026-03-04,0
2026-03-04 08:40:00,alice,192.168.1.29,UK,Windows-Laptop,1,normal,8,2,2026-03-04,0
2026-03-04 08:44:00,guest,192.168.1.68,UK,Shared-Kiosk,1,normal,8,2,2026-03-04,0
2026-03-04 08:45:00,alice,192.168.1.21,UK,Windows-Laptop,1,normal,8,2,2026-03-04,0
2026-03-04 08:50:00,admin,10.0.0.27,UK,Admin-Workstation,1,normal,8,2,2026-03-04,0
2026-03-04 08:56:00,guest,192.168.1.17,UK,Shared-Kiosk,1,normal,8,2,2026-03-04,0
2026-03-04 08:58:00,charlie,192.168.1.51,DE,MacBook,1,normal,8,2,2026-03-04,0
2026-03-04 08:59:00,alice,192.168.1.32,UK,Windows-Laptop,1,normal,8,2,2026-03-04,0
2026-03-04 09:01:00,charlie,192.168.1.38,DE,MacBook,1,normal,9,2,2026-03-04,0
2026-03-04 09:04:00,charlie,192.168.1.27,DE,MacBook,0,normal,9,2,2026-03-04,0
2026-03-04 09:13:00,charlie,192.168.1.50,DE,MacBook,1,normal,9,2,2026-03-04,0
2026-03-04 09:15:00,guest,192.168.1.71,UK,Shared-Kiosk,1,normal,9,2,2026-03-04,0
2026-03-04 09:16:00,alice,192.168.1.42,UK,Windows-Laptop,1,normal,9,2,2026-03-04,0
2026-03-04 09:29:00,charlie,192.168.1.58,DE,MacBook,1,normal,9,2,2026-03-04,0
2026-03-04 09:35:00,admin,10.0.0.62,UK,Admin-Workstation,1,normal,9,2,2026-03-04,0
2026-03-04 09:35:00,bob,192.168.1.54,UK,Desktop-PC,1,normal,9,2,2026-03-04,0
2026-03-04 09:37:00,bob,192.168.1.22,UK,Desktop-PC,1,normal,9,2,2026-03-04,0
2026-03-04 09:38:00,admin,10.0.0.50,UK,Admin-Workstation,1,normal,9,2,2026-03-04,0
2026-03-04 09:41:00,charlie,192.168.1.70,DE,MacBook,1,normal,9,2,2026-03-04,0
2026-03-04 09:41:00,guest,192.168.1.39,UK,Shared-Kiosk,1,normal,9,2,2026-03-04,0
2026-03-04 09:50:00,guest,192.168.1.46,UK,Shared-Kiosk,1,normal,9,2,2026-03-04,0
2026-03-04 09:51:00,guest,192.168.1.30,UK,Shared-Kiosk,1,normal,9,2,2026-03-04,0
2026-03-04 09:58:00,guest,192.168.1.21,UK,Shared-Kiosk,1,normal,9,2,2026-03-04,0
2026-03-04 09:59:00,charlie,192.168.1.80,DE,MacBook,1,normal,9,2,2026-03-04,0
2026-03-04 10:00:00,admin,10.0.0.21,UK,Admin-Workstation,1,normal,10,2,2026-03-04,0
2026-03-04 10:01:00,admin,10.0.0.35,UK,Admin-Workstation,1,normal,10,2,2026-03-04,0
2026-03-04 10:08:00,alice,192.168.1.41,UK,Windows-Laptop,1,normal,10,2,2026-03-04,0
2026-03-04 10:09:00,charlie,192.168.1.42,DE,MacBook,1,normal,10,2,2026-03-04,0
2026-03-04 10:11:00,admin,10.0.0.73,UK,Admin-Workstation,1,normal,10,2,2026-03-04,0
2026-03-04 10:11:00,admin,10.0.0.10,UK,Admin-Workstation,1,normal,10,2,2026-03-04,0
2026-03-04 10:11:00,guest,192.168.1.78,UK,Shared-Kiosk,1,normal,10,2,2026-03-04,0
2026-03-04 10:12:00,charlie,192.168.1.61,DE,MacBook,1,normal,10,2,2026-03-04,0
2026-03-04 10:15:00,bob,192.168.1.59,UK,Desktop-PC,1,normal,10,2,2026-03-04,0
2026-03-04 10:16:00,charlie,192.168.1.29,DE,MacBook,1,normal,10,2,2026-03-04,0
2026-03-04 10:19:00,admin,10.0.0.23,UK,Admin-Workstation,1,normal,10,2,2026-03-04,0
2026-03-04 10:21:00,alice,192.168.1.23,UK,Windows-Laptop,1,normal,10,2,2026-03-04,0
2026-03-04 10:24:00,admin,10.0.0.78,UK,Admin-Workstation,1,normal,10,2,2026-03-04,0
2026-03-04 10:28:00,charlie,192.168.1.66,DE,MacBook,1,normal,10,2,2026-03-04,0
2026-03-04 10:35:00,guest,192.168.1.58,UK,Shared-Kiosk,1,normal,10,2,2026-03-04,0
2026-03-04 10:39:00,alice,192.168.1.52,UK,Windows-Laptop,1,normal,10,2,2026-03-04,0
2026-03-04 10:41:00,alice,192.168.1.69,UK,Windows-Laptop,1,normal,10,2,2026-03-04,0
2026-03-04 10:42:00,alice,192.168.1.64,UK,Windows-Laptop,0,normal,10,2,2026-03-04,0
2026-03-04 10:43:00,guest,192.168.1.70,UK,Shared-Kiosk,1,normal,10,2,2026-03-04,0
2026-03-04 10:47:00,alice,192.168.1.58,UK,Windows-Laptop,1,normal,10,2,2026-03-04,0
2026-03-04 10:48:00,bob,192.168.1.45,UK,Desktop-PC,1,normal,10,2,2026-03-04,0
2026-03-04 10:59:00,charlie,192.168.1.45,DE,MacBook,1,normal,10,2,2026-03-04,0
2026-03-04 11:02:00,bob,192.168.1.58,UK,Desktop-PC,1,normal,11,2,2026-03-04,0
2026-03-04 11:02:00,guest,192.168.1.64,UK,Shared-Kiosk,1,normal,11,2,2026-03-04,0
2026-03-04 11:09:00,admin,10.0.0.10,UK,Admin-Workstation,1,normal,11,2,2026-03-04,0
2026-03-04 11:15:00,bob,192.168.1.22,UK,Desktop-PC,1,normal,11,2,2026-03-04,0
2026-03-04 11:21:00,alice,192.168.1.56,UK,Windows-Laptop,1,normal,11,2,2026-03-04,0
2026-03-04 11:21:00,bob,192.168.1.49,UK,Desktop-PC,1,normal,11,2,2026-03-04,0
2026-03-04 11:30:00,admin,10.0.0.14,UK,Admin-Workstation,1,normal,11,2,2026-03-04,0
2026-03-04 11:35:00,alice,192.168.1.11,UK,Windows-Laptop,1,normal,11,2,2026-03-04,0
2026-03-04 11:35:00,alice,192.168.1.21,UK,Windows-Laptop,1,normal,11,2,2026-03-04,0
2026-03-04 11:35:00,charlie,192.168.1.21,DE,MacBook,1,normal,11,2,2026-03-04,0
2026-03-04 11:36:00,alice,192.168.1.73,UK,Windows-Laptop,1,normal,11,2,2026-03-04,0
2026-03-04 11:38:00,guest,192.168.1.41,UK,Shared-Kiosk,1,normal,11,2,2026-03-04,0
2026-03-04 11:47:00,charlie,192.168.1.34,DE,MacBook,1,normal,11,2,2026-03-04,0
2026-03-04 11:50:00,alice,192.168.1.50,UK,Windows-Laptop,0,normal,11,2,2026-03-04,0
2026-03-04 12:04:00,alice,192.168.1.66,UK,Windows-Laptop,1,normal,12,2,2026-03-04,0
2026-03-04 12:05:00,bob,192.168.1.74,UK,Desktop-PC,1,normal,12,2,2026-03-04,0
2026-03-04 12:22:00,guest,192.168.1.59,UK,Shared-Kiosk,1,normal,12,2,2026-03-04,0
2026-03-04 12:23:00,alice,192.168.1.23,UK,Windows-Laptop,1,normal,12,2,2026-03-04,0
2026-03-04 12:27:00,charlie,192.168.1.24,DE,MacBook,1,normal,12,2,2026-03-04,0
2026-03-04 12:28:00,guest,192.168.1.64,UK,Shared-Kiosk,1,normal,12,2,2026-03-04,0
2026-03-04 12:33:00,charlie,192.168.1.21,DE,MacBook,1,normal,12,2,2026-03-04,0
2026-03-04 12:40:00,admin,10.0.0.21,UK,Admin-Workstation,1,normal,12,2,2026-03-04,0
2026-03-04 12:42:00,guest,192.168.1.66,UK,Shared-Kiosk,1,normal,12,2,2026-03-04,0
2026-03-04 12:45:00,bob,192.168.1.50,UK,Desktop-PC,1,normal,12,2,2026-03-04,0
2026-03-04 12:57:00,bob,192.168.1.76,UK,Desktop-PC,1,normal,12,2,2026-03-04,0
2026-03-04 12:58:00,charlie,192.168.1.58,DE,MacBook,1,normal,12,2,2026-03-04,0
2026-03-04 13:19:00,guest,192.168.1.60,UK,Shared-Kiosk,1,normal,13,2,2026-03-04,0
2026-03-04 13:24:00,bob,192.168.1.75,UK,Desktop-PC,1,normal,13,2,2026-03-04,0
2026-03-04 13:25:00,bob,192.168.1.38,UK,Desktop-PC,1,normal,13,2,2026-03-04,0
2026-03-04 13:31:00,charlie,192.168.1.74,DE,MacBook,1,normal,13,2,2026-03-04,0
2026-03-04 13:32:00,admin,10.0.0.13,UK,Admin-Workstation,1,normal,13,2,2026-03-04,0
2026-03-04 13:35:00,alice,192.168.1.45,UK,Windows-Laptop,1,normal,13,2,2026-03-04,0
2026-03-04 13:35:00,guest,192.168.1.11,UK,Shared-Kiosk,1,normal,13,2,2026-03-04,0
2026-03-04 13:36:00,admin,10.0.0.33,UK,Admin-Workstation,1,normal,13,2,2026-03-04,0
2026-03-04 13:40:00,guest,192.168.1.54,UK,Shared-Kiosk,1,normal,13,2,2026-03-04,0
2026-03-04 13:42:00,alice,192.168.1.42,UK,Windows-Laptop,1,normal,13,2,2026-03-04,0
2026-03-04 13:42:00,alice,192.168.1.64,UK,Windows-Laptop,1,normal,13,2,2026-03-04,0
2026-03-04 13:57:00,charlie,192.168.1.29,DE,MacBook,1,normal,13,2,2026-03-04,0
2026-03-04 13:59:00,guest,192.168.1.63,UK,Shared-Kiosk,1,normal,13,2,2026-03-04,0
2026-03-04 14:00:00,alice,192.168.1.44,UK,Windows-Laptop,1,normal,14,2,2026-03-04,0
2026-03-04 14:01:00,charlie,192.168.1.71,DE,MacBook,1,normal,14,2,2026-03-04,0
2026-03-04 14:03:00,charlie,192.168.1.27,DE,MacBook,1,normal,14,2,2026-03-04,0
2026-03-04 14:04:00,guest,192.168.1.18,UK,Shared-Kiosk,1,normal,14,2,2026-03-04,0
2026-03-04 14:10:00,alice,192.168.1.13,UK,Windows-Laptop,1,normal,14,2,2026-03-04,0
2026-03-04 14:29:00,alice,192.168.1.28,UK,Windows-Laptop,1,normal,14,2,2026-03-04,0
2026-03-04 14:29:00,bob,192.168.1.11,UK,Desktop-PC,1,normal,14,2,2026-03-04,0
2026-03-04 14:29:00,guest,192.168.1.80,UK,Shared-Kiosk,1,normal,14,2,2026-03-04,0
2026-03-04 14:32:00,admin,10.0.0.73,UK,Admin-Workstation,1,normal,14,2,2026-03-04,0
2026-03-04 14:36:00,bob,192.168.1.69,UK,Desktop-PC,0,normal,14,2,2026-03-04,0
2026-03-04 14:36:00,guest,192.168.1.46,UK,Shared-Kiosk,1,normal,14,2,2026-03-04,0
2026-03-04 14:42:00,bob,192.168.1.19,UK,Desktop-PC,0,normal,14,2,2026-03-04,0
2026-03-04 14:47:00,charlie,192.168.1.35,DE,MacBook,1,normal,14,2,2026-03-04,0
2026-03-04 14:47:00,charlie,192.168.1.78,DE,MacBook,1,normal,14,2,2026-03-04,0
2026-03-04 14:51:00,charlie,192.168.1.18,DE,MacBook,1,normal,14,2,2026-03-04,0
2026-03-04 14:52:00,alice,192.168.1.47,UK,Windows-Laptop,1,normal,14,2,2026-03-04,0
2026-03-04 14:56:00,bob,192.168.1.48,UK,Desktop-PC,1,normal,14,2,2026-03-04,0
2026-03-04 14:57:00,admin,10.0.0.42,UK,Admin-Workstation,1,normal,14,2,2026-03-04,0
2026-03-04 15:05:00,admin,10.0.0.78,UK,Admin-Workstation,1,normal,15,2,2026-03-04,0
2026-03-04 15:06:00,charlie,192.168.1.15,DE,MacBook,1,normal,15,2,2026-03-04,0
2026-03-04 15:06:00,bob,192.168.1.36,UK,Desktop-PC,1,normal,15,2,2026-03-04,0
2026-03-04 15:19:00,admin,10.0.0.30,UK,Admin-Workstation,1,normal,15,2,2026-03-04,0
2026-03-04 15:24:00,bob,192.168.1.28,UK,Desktop-PC,1,normal,15,2,2026-03-04,0
2026-03-04 15:28:00,alice,192.168.1.48,UK,Windows-Laptop,1,normal,15,2,2026-03-04,0
2026-03-04 15:31:00,admin,10.0.0.66,UK,Admin-Workstation,1,normal,15,2,2026-03-04,0
2026-03-04 15:35:00,charlie,192.168.1.63,DE,MacBook,1,normal,15,2,2026-03-04,0
2026-03-04 15:46:00,charlie,192.168.1.72,DE,MacBook,0,normal,15,2,2026-03-04,0
2026-03-04 16:01:00,guest,192.168.1.20,UK,Shared-Kiosk,1,normal,16,2,2026-03-04,0
2026-03-04 16:08:00,guest,192.168.1.71,UK,Shared-Kiosk,1,normal,16,2,2026-03-04,0
2026-03-04 16:10:00,bob,192.168.1.75,UK,Desktop-PC,1,normal,16,2,2026-03-04,0
2026-03-04 16:21:00,bob,192.168.1.11,UK,Desktop-PC,1,normal,16,2,2026-03-04,0
2026-03-04 16:28:00,bob,192.168.1.14,UK,Desktop-PC,1,normal,16,2,2026-03-04,0
2026-03-04 16:33:00,charlie,192.168.1.70,DE,MacBook,1,normal,16,2,2026-03-04,0
2026-03-04 16:43:00,admin,10.0.0.52,UK,Admin-Workstation,1,normal,16,2,2026-03-04,0
2026-03-04 16:43:00,guest,192.168.1.58,UK,Shared-Kiosk,1,normal,16,2,2026-03-04,0
2026-03-04 16:50:00,guest,192.168.1.20,UK,Shared-Kiosk,1,normal,16,2,2026-03-04,0
2026-03-04 16:52:00,guest,192.168.1.26,UK,Shared-Kiosk,1,normal,16,2,2026-03-04,0
2026-03-04 16:53:00,bob,192.168.1.62,UK,Desktop-PC,1,normal,16,2,2026-03-04,0
2026-03-04 16:55:00,admin,10.0.0.33,UK,Admin-Workstation,1,normal,16,2,2026-03-04,0
2026-03-04 16:59:00,bob,192.168.1.56,UK,Desktop-PC,1,normal,16,2,2026-03-04,0
2026-03-04 17:02:00,alice,192.168.1.68,UK,Windows-Laptop,1,normal,17,2,2026-03-04,0
2026-03-04 17:02:00,admin,10.0.0.41,UK,Admin-Workstation,1,normal,17,2,2026-03-04,0
2026-03-04 17:05:00,alice,192.168.1.34,UK,Windows-Laptop,1,normal,17,2,2026-03-04,0
2026-03-04 17:12:00,bob,192.168.1.23,UK,Desktop-PC,1,normal,17,2,2026-03-04,0
2026-03-04 17:15:00,guest,192.168.1.44,UK,Shared-Kiosk,1,normal,17,2,2026-03-04,0
2026-03-04 17:19:00,alice,192.168.1.70,UK,Windows-Laptop,1,normal,17,2,2026-03-04,0
2026-03-04 17:29:00,admin,10.0.0.69,UK,Admin-Workstation,1,normal,17,2,2026-03-04,0
2026-03-04 18:04:00,bob,192.168.1.72,UK,Desktop-PC,1,normal,18,2,2026-03-04,0
2026-03-04 18:06:00,charlie,192.168.1.49,DE,MacBook,1,normal,18,2,2026-03-04,0
2026-03-04 18:11:00,bob,192.168.1.14,UK,Desktop-PC,1,normal,18,2,2026-03-04,0
2026-03-04 18:21:00,alice,192.168.1.16,UK,Windows-Laptop,1,normal,18,2,2026-03-04,0
2026-03-04 18:23:00,alice,192.168.1.48,UK,Windows-Laptop,1,normal,18,2,2026-03-04,0
2026-03-04 18:25:00,guest,192.168.1.27,UK,Shared-Kiosk,1,normal,18,2,2026-03-04,0
2026-03-04 18:31:00,bob,192.168.1.68,UK,Desktop-PC,1,normal,18,2,2026-03-04,0
2026-03-04 19:00:00,guest,192.168.1.76,UK,Shared-Kiosk,1,normal,19,2,2026-03-04,0
2026-03-04 19:56:00,admin,10.0.0.51,UK,Admin-Workstation,1,normal,19,2,2026-03-04,0
2026-03-04 20:00:00,bob,192.168.1.28,UK,Desktop-PC,1,normal,20,2,2026-03-04,0
2026-03-04 20:00:00,admin,10.0.0.46,UK,Admin-Workstation,1,normal,20,2,2026-03-04,0
2026-03-04 20:14:00,guest,192.168.1.33,UK,Shared-Kiosk,1,normal,20,2,2026-03-04,0
2026-03-04 20:18:00,charlie,192.168.1.27,DE,MacBook,1,normal,20,2,2026-03-04,0
2026-03-04 20:33:00,charlie,192.168.1.43,DE,MacBook,1,normal,20,2,2026-03-04,0
2026-03-04 20:40:00,alice,192.168.1.68,UK,Windows-Laptop,1,normal,20,2,2026-03-04,0
2026-03-04 20:40:00,guest,192.168.1.72,UK,Shared-Kiosk,1,normal,20,2,2026-03-04,0
2026-03-04 20:41:00,alice,192.168.1.73,UK,Windows-Laptop,1,normal,20,2,2026-03-04,0
2026-03-04 20:59:00,guest,192.168.1.35,UK,Shared-Kiosk,1,normal,20,2,2026-03-04,0
2026-03-04 21:18:00,bob,192.168.1.72,UK,Desktop-PC,1,normal,21,2,2026-03-04,0
2026-03-04 22:34:00,charlie,192.168.1.27,DE,MacBook,1,normal,22,2,2026-03-04,0
2026-03-04 22:47:00,bob,192.168.1.53,UK,Desktop-PC,1,normal,22,2,2026-03-04,0
2026-03-04 22:50:00,admin,10.0.0.29,UK,Admin-Workstation,1,normal,22,2,2026-03-04,0
2026-03-04 22:57:00,charlie,192.168.1.68,DE,MacBook,1,normal,22,2,2026-03-04,0
2026-03-04 23:41:00,charlie,192.168.1.76,DE,MacBook,1,normal,23,2,2026-03-04,1
2026-03-04 23:49:00,bob,192.168.1.30,UK,Desktop-PC,1,normal,23,2,2026-03-04,1
2026-03-05 00:06:00,charlie,192.168.1.43,DE,MacBook,1,normal,0,3,2026-03-05,1
2026-03-05 00:11:00,admin,10.0.0.23,UK,Admin-Workstation,1,normal,0,3,2026-03-05,1
2026-03-05 00:56:00,admin,10.0.0.31,UK,Admin-Workstation,1,normal,0,3,2026-03-05,1
2026-03-05 01:32:00,guest,192.168.1.28,UK,Shared-Kiosk,1,normal,1,3,2026-03-05,1
2026-03-05 02:06:00,alice,192.168.1.26,UK,Windows-Laptop,1,normal,2,3,2026-03-05,1
2026-03-05 03:22:00,admin,10.0.0.32,UK,Admin-Workstation,1,normal,3,3,2026-03-05,1
2026-03-05 03:43:00,charlie,192.168.1.26,DE,MacBook,1,normal,3,3,2026-03-05,1
2026-03-05 04:24:00,bob,192.168.1.48,UK,Desktop-PC,1,normal,4,3,2026-03-05,1
2026-03-05 04:24:00,alice,192.168.1.61,UK,Windows-Laptop,1,normal,4,3,2026-03-05,1
2026-03-05 04:48:00,charlie,192.168.1.76,DE,MacBook,1,normal,4,3,2026-03-05,1
2026-03-05 05:59:00,charlie,192.168.1.48,DE,MacBook,1,normal,5,3,2026-03-05,1
2026-03-05 06:00:00,bob,192.168.1.70,UK,Desktop-PC,1,normal,6,3,2026-03-05,0
2026-03-05 06:42:00,guest,192.168.1.40,UK,Shared-Kiosk,0,normal,6,3,2026-03-05,0
2026-03-05 06:50:00,bob,192.168.1.26,UK,Desktop-PC,1,normal,6,3,2026-03-05,0
2026-03-05 06:55:00,alice,192.168.1.25,UK,Windows-Laptop,1,normal,6,3,2026-03-05,0
2026-03-05 07:15:00,guest,192.168.1.52,UK,Shared-Kiosk,1,normal,7,3,2026-03-05,0
2026-03-05 07:30:00,bob,192.168.1.14,UK,Desktop-PC,1,normal,7,3,2026-03-05,0
2026-03-05 07:38:00,alice,192.168.1.37,UK,Windows-Laptop,1,normal,7,3,2026-03-05,0
2026-03-05 07:41:00,admin,10.0.0.79,UK,Admin-Workstation,1,normal,7,3,2026-03-05,0
2026-03-05 07:49:00,alice,192.168.1.56,UK,Windows-Laptop,1,normal,7,3,2026-03-05,0
2026-03-05 08:00:00,admin,10.0.0.18,UK,Admin-Workstation,1,normal,8,3,2026-03-05,0
2026-03-05 08:10:00,alice,192.168.1.33,UK,Windows-Laptop,1,normal,8,3,2026-03-05,0
2026-03-05 08:13:00,bob,192.168.1.17,UK,Desktop-PC,1,normal,8,3,2026-03-05,0
2026-03-05 08:18:00,alice,192.168.1.79,UK,Windows-Laptop,1,normal,8,3,2026-03-05,0
2026-03-05 08:23:00,guest,192.168.1.79,UK,Shared-Kiosk,1,normal,8,3,2026-03-05,0
2026-03-05 08:23:00,guest,192.168.1.14,UK,Shared-Kiosk,1,normal,8,3,2026-03-05,0
2026-03-05 08:24:00,guest,192.168.1.44,UK,Shared-Kiosk,1,normal,8,3,2026-03-05,0
2026-03-05 08:27:00,admin,10.0.0.38,UK,Admin-Workstation,1,normal,8,3,2026-03-05,0
2026-03-05 08:52:00,bob,192.168.1.60,UK,Desktop-PC,1,normal,8,3,2026-03-05,0
2026-03-05 09:00:00,alice,192.168.1.24,UK,Windows-Laptop,1,impossible_travel,9,3,2026-03-05,0
2026-03-05 09:04:00,bob,192.168.1.17,UK,Desktop-PC,1,normal,9,3,2026-03-05,0
2026-03-05 09:04:00,charlie,192.168.1.53,DE,MacBook,1,normal,9,3,2026-03-05,0
2026-03-05 09:05:00,admin,10.0.0.56,UK,Admin-Workstation,1,normal,9,3,2026-03-05,0
2026-03-05 09:05:00,charlie,192.168.1.12,DE,MacBook,1,normal,9,3,2026-03-05,0
2026-03-05 09:07:00,alice,192.168.1.22,UK,Windows-Laptop,0,normal,9,3,2026-03-05,0
2026-03-05 09:12:00,charlie,192.168.1.40,DE,MacBook,1,normal,9,3,2026-03-05,0
2026-03-05 09:16:00,alice,192.168.1.54,UK,Windows-Laptop,1,normal,9,3,2026-03-05,0
2026-03-05 09:20:00,bob,192.168.1.71,UK,Desktop-PC,0,normal,9,3,2026-03-05,0
2026-03-05 09:21:00,charlie,192.168.1.43,DE,MacBook,1,normal,9,3,2026-03-05,0
2026-03-05 09:22:00,guest,192.168.1.60,UK,Shared-Kiosk,1,normal,9,3,2026-03-05,0
2026-03-05 09:24:00,alice,192.168.1.71,UK,Windows-Laptop,0,normal,9,3,2026-03-05,0
2026-03-05 09:39:00,admin,10.0.0.76,UK,Admin-Workstation,1,normal,9,3,2026-03-05,0
2026-03-05 09:40:00,alice,103.88.12.44,SG,Unknown-Device,1,impossible_travel,9,3,2026-03-05,0
2026-03-05 09:40:00,bob,192.168.1.36,UK,Desktop-PC,1,normal,9,3,2026-03-05,0
2026-03-05 09:41:00,alice,192.168.1.40,UK,Windows-Laptop,1,normal,9,3,2026-03-05,0
2026-03-05 09:46:00,admin,10.0.0.53,UK,Admin-Workstation,1,normal,9,3,2026-03-05,0
2026-03-05 09:53:00,alice,192.168.1.54,UK,Windows-Laptop,1,normal,9,3,2026-03-05,0
2026-03-05 09:55:00,bob,192.168.1.28,UK,Desktop-PC,1,normal,9,3,2026-03-05,0
2026-03-05 10:03:00,bob,192.168.1.70,UK,Desktop-PC,1,normal,10,3,2026-03-05,0
2026-03-05 10:07:00,bob,192.168.1.14,UK,Desktop-PC,1,normal,10,3,2026-03-05,0
2026-03-05 10:10:00,guest,192.168.1.43,UK,Shared-Kiosk,1,normal,10,3,2026-03-05,0
2026-03-05 10:10:00,charlie,192.168.1.33,DE,MacBook,1,normal,10,3,2026-03-05,0
2026-03-05 10:11:00,admin,10.0.0.36,UK,Admin-Workstation,1,normal,10,3,2026-03-05,0
2026-03-05 10:12:00,guest,192.168.1.51,UK,Shared-Kiosk,1,normal,10,3,2026-03-05,0
2026-03-05 10:18:00,admin,10.0.0.47,UK,Admin-Workstation,0,normal,10,3,2026-03-05,0
2026-03-05 10:24:00,charlie,192.168.1.80,DE,MacBook,1,normal,10,3,2026-03-05,0
2026-03-05 10:25:00,admin,10.0.0.33,UK,Admin-Workstation,1,normal,10,3,2026-03-05,0
2026-03-05 10:37:00,bob,192.168.1.18,UK,Desktop-PC,1,normal,10,3,2026-03-05,0
2026-03-05 10:39:00,admin,10.0.0.35,UK,Admin-Workstation,1,normal,10,3,2026-03-05,0
2026-03-05 10:40:00,alice,192.168.1.56,UK,Windows-Laptop,1,normal,10,3,2026-03-05,0
2026-03-05 10:49:00,charlie,192.168.1.43,DE,MacBook,1,normal,10,3,2026-03-05,0
2026-03-05 10:57:00,charlie,192.168.1.45,DE,MacBook,0,normal,10,3,2026-03-05,0
2026-03-05 11:00:00,admin,10.0.0.36,UK,Admin-Workstation,1,normal,11,3,2026-03-05,0
2026-03-05 11:04:00,admin,10.0.0.57,UK,Admin-Workstation,1,normal,11,3,2026-03-05,0
2026-03-05 11:08:00,guest,192.168.1.17,UK,Shared-Kiosk,1,normal,11,3,2026-03-05,0
2026-03-05 11:13:00,charlie,192.168.1.17,DE,MacBook,1,normal,11,3,2026-03-05,0
2026-03-05 11:14:00,admin,10.0.0.54,UK,Admin-Workstation,1,normal,11,3,2026-03-05,0
2026-03-05 11:17:00,admin,10.0.0.57,UK,Admin-Workstation,1,normal,11,3,2026-03-05,0
2026-03-05 11:26:00,alice,192.168.1.65,UK,Windows-Laptop,1,normal,11,3,2026-03-05,0
2026-03-05 11:32:00,alice,192.168.1.16,UK,Windows-Laptop,1,normal,11,3,2026-03-05,0
2026-03-05 11:35:00,guest,192.168.1.49,UK,Shared-Kiosk,0,normal,11,3,2026-03-05,0
2026-03-05 11:47:00,guest,192.168.1.59,UK,Shared-Kiosk,1,normal,11,3,2026-03-05,0
2026-03-05 11:49:00,admin,10.0.0.52,UK,Admin-Workstation,1,normal,11,3,2026-03-05,0
2026-03-05 11:52:00,bob,192.168.1.72,UK,Desktop-PC,1,normal,11,3,2026-03-05,0
2026-03-05 12:05:00,guest,192.168.1.65,UK,Shared-Kiosk,1,normal,12,3,2026-03-05,0
2026-03-05 12:15:00,admin,10.0.0.68,UK,Admin-Workstation,1,normal,12,3,2026-03-05,0
2026-03-05 12:17:00,charlie,192.168.1.42,DE,MacBook,1,normal,12,3,2026-03-05,0
2026-03-05 12:29:00,guest,192.168.1.15,UK,Shared-Kiosk,1,normal,12,3,2026-03-05,0
2026-03-05 12:31:00,admin,10.0.0.72,UK,Admin-Workstation,1,normal,12,3,2026-03-05,0
2026-03-05 12:32:00,guest,192.168.1.59,UK,Shared-Kiosk,1,normal,12,3,2026-03-05,0
2026-03-05 12:33:00,alice,192.168.1.58,UK,Windows-Laptop,1,normal,12,3,2026-03-05,0
2026-03-05 12:35:00,guest,192.168.1.66,UK,Shared-Kiosk,1,normal,12,3,2026-03-05,0
2026-03-05 12:36:00,charlie,192.168.1.63,DE,MacBook,0,normal,12,3,2026-03-05,0
2026-03-05 13:02:00,admin,10.0.0.71,UK,Admin-Workstation,0,normal,13,3,2026-03-05,0
2026-03-05 13:10:00,admin,10.0.0.46,UK,Admin-Workstation,1,normal,13,3,2026-03-05,0
2026-03-05 13:10:00,admin,10.0.0.27,UK,Admin-Workstation,1,normal,13,3,2026-03-05,0
2026-03-05 13:13:00,guest,192.168.1.20,UK,Shared-Kiosk,1,normal,13,3,2026-03-05,0
